ar:,46614.9962,(357.2921, 274.8428, 355.9015)(359.1412, 175.9354, 359.3883)(1.0968, 202.6396, 359.7170)(357.7423, 74.6690, 266.4636),(357.0624, 220.2855, 355.9553)(359.1177, 175.8210, 359.3900)(1.0135, 202.5937, 359.8402)(357.7141, 74.6575, 266.5139)
vr:,13564.0035,(0.0000, 0.0000, 0.0000),(357.8782, 305.1211, 358.8540)
ar:,11163.0133,(357.0222, 220.2867, 355.9649)(359.1295, 175.8094, 359.4012)(1.0247, 202.6050, 359.8426)(357.7227, 74.6691, 266.4894),(356.9276, 170.3384, 357.2685)(359.1293, 175.7636, 359.4015)(1.0225, 202.6051, 359.8538)(357.7294, 74.6753, 266.4944)
ar:,33293.8396,(357.0222, 220.2867, 355.9649)(359.1295, 175.8094, 359.4012)(1.0247, 202.6050, 359.8426)(357.7227, 74.6691, 266.4894),(357.3798, 100.6071, 357.0052)(359.1414, 175.8093, 359.4122)(0.5524, 248.9760, 0.0458)(357.7110, 74.6581, 266.4912)
ar:,39218.8403,(357.0222, 220.2867, 355.9649)(359.1295, 175.8094, 359.4012)(1.0247, 202.6050, 359.8426)(357.7227, 74.6691, 266.4894),(357.2675, 100.6234, 356.8152)(359.1417, 175.7863, 359.4238)(0.6823, 248.9762, 0.0794)(357.7098, 74.6697, 266.4796)
vr:,12448.0003,(0.0000, 0.0000, 0.0000),(280.0941, 274.8937, 95.8151)
ar:,6742.0011,(357.1952, 100.6548, 356.6366)(359.1526, 175.7634, 359.4121)(0.8251, 248.9859, 0.0942)(357.7110, 74.6581, 266.4912),(357.1821, 100.6560, 356.6028)(359.1410, 175.7177, 359.4129)(323.3992, 219.1044, 89.2744)(357.7404, 74.6636, 266.4931)
ar:,34582.0036,(357.1952, 100.6548, 356.6366)(359.1526, 175.7634, 359.4121)(0.8251, 248.9859, 0.0942)(357.7110, 74.6581, 266.4912),(357.1553, 102.6396, 356.5205)(359.2713, 259.4299, 359.4245)(1.1104, 212.9148, 359.9218)(357.7128, 74.6691, 266.5023)
ar:,40211.4085,(357.1952, 100.6548, 356.6366)(359.1526, 175.7634, 359.4121)(0.8251, 248.9859, 0.0942)(357.7110, 74.6581, 266.4912),(357.1369, 102.6237, 356.5352)(359.3788, 259.4699, 359.5283)(1.0852, 212.9148, 359.9263)(357.6988, 74.6814, 266.4808)
vr:,18542.7402,(0.0000, 0.0000, 0.0000),(350.7692, 105.3431, 0.3484)
ar:,13420.0008,(357.1284, 102.6969, 356.5566)(359.4595, 259.4369, 359.6105)(1.0503, 212.9152, 359.9637)(357.7263, 74.6758, 266.4716),(357.1538, 102.7693, 356.5655)(326.7364, 58.4543, 296.0550)(1.0206, 212.9402, 359.9432)(357.7160, 74.7102, 266.4723)
ar:,43685.0033,(357.1284, 102.6969, 356.5566)(359.4595, 259.4369, 359.6105)(1.0503, 212.9152, 359.9637)(357.7263, 74.6758, 266.4716),(357.1367, 102.7376, 356.5644)(359.9813, 288.4079, 359.4060)(1.0011, 212.9408, 0.0092)(358.8299, 115.6015, 0.6150)
ar:,48273.006,(357.1284, 102.6969, 356.5566)(359.4595, 259.4369, 359.6105)(1.0503, 212.9152, 359.9637)(357.7263, 74.6758, 266.4716),(357.1443, 102.7443, 356.5735)(359.9297, 288.4081, 359.4715)(0.9978, 212.9519, 0.0203)(358.8467, 115.6117, 0.5772)
vr:,28624.9999,(0.0000, 0.0000, 0.0000),(30.7516, 138.5629, 61.0496)
ar:,4926.9996,(357.1236, 102.7138, 356.5312)(359.7850, 288.3832, 359.6041)(0.9746, 212.9263, 359.9773)(358.8610, 115.6282, 0.5138),(357.1236, 102.7138, 356.5312)(359.7545, 288.3672, 359.6402)(0.9920, 212.9262, 359.9586)(358.8742, 115.6382, 0.4918)
ar:,7506,(357.1236, 102.7138, 356.5312)(359.7850, 288.3832, 359.6041)(0.9746, 212.9263, 359.9773)(358.8610, 115.6282, 0.5138),(357.1343, 102.7140, 356.5079)(359.7638, 288.3672, 359.6335)(1.0031, 212.9404, 359.9620)(358.8768, 115.6283, 0.5174)
vr:,17194.8786,(0.0000, 0.0000, 0.0000),(21.3466, 314.8211, 56.0643)
ar:,4365.0013,(357.1333, 102.6818, 356.5086)(359.7359, 288.3766, 359.6536)(0.9888, 212.9735, 359.9700)(358.8770, 115.6027, 0.5176),(357.1427, 102.6978, 356.5011)(359.7386, 288.3926, 359.6375)(0.9998, 212.9877, 359.9734)(358.8770, 115.6027, 0.5176)
vr:,16988.9179,(0.0000, 0.0000, 0.0000),(13.8360, 164.7748, 65.6233)
ar:,12033.7154,(357.1398, 102.6563, 356.5183)(359.7411, 288.3766, 359.6216)(1.0121, 212.9771, 0.0127)(358.8733, 115.6123, 0.5333),(357.1213, 102.7063, 356.5472)(359.7479, 288.4086, 359.6308)(0.9978, 212.9519, 0.0203)(0.2904, 90.0519, 94.6253)
ar:,68624.7254,(357.1398, 102.6563, 356.5183)(359.7411, 288.3766, 359.6216)(1.0121, 212.9771, 0.0127)(358.8733, 115.6123, 0.5333),(357.1188, 102.7378, 356.5787)(359.7612, 288.3765, 359.6494)(1.0076, 212.9879, 359.9876)(359.1610, 183.3864, 0.8465)
ar:,117458.7289,(357.1398, 102.6563, 356.5183)(359.7411, 288.3766, 359.6216)(1.0121, 212.9771, 0.0127)(358.8733, 115.6123, 0.5333),(357.1237, 102.7227, 356.5307)(359.7468, 288.3925, 359.6881)(0.9900, 212.9628, 0.0061)(359.0492, 183.3749, 0.7516)
ar:,129403.0777,(357.1398, 102.6563, 356.5183)(359.7411, 288.3766, 359.6216)(1.0121, 212.9771, 0.0127)(358.8733, 115.6123, 0.5333),(357.1479, 102.7450, 356.5412)(359.7468, 288.3925, 359.6881)(1.0043, 212.9517, -0.0017)(359.0492, 183.3864, 0.7515)
