ar:,27100.956,(358.6605, 279.7344, 357.4868)(358.8956, 355.7854, 9.0394)(359.8962, 156.3059, 359.9515)(0.6046, 323.3060, 0.3669),(358.6548, 279.7509, 357.4617)(359.5587, 318.4481, 6.4326)(359.8808, 156.2947, 359.9899)(0.5863, 323.3171, 0.4213)
vr:,13753.0009,(0.0000, 0.0000, 0.0000),(40.0000, 50.0000, 0.0000)
ar:,13248.7671,(358.6611, 279.7579, 357.4867)(359.3563, 318.5563, 6.8873)(359.9032, 156.2947, 359.9852)(0.5682, 323.3171, 0.4394),(358.6668, 279.7501, 357.5115)(329.6051, 121.6973, 315.5874)(359.9074, 156.2835, 359.9492)(0.5501, 323.3062, 0.4574)
ar:,47025.7698,(358.6611, 279.7579, 357.4867)(359.3563, 318.5563, 6.8873)(359.9032, 156.2947, 359.9852)(0.5682, 323.3171, 0.4394),(358.7174, 307.0391, 357.2458)(359.5685, 8.4095, 8.6740)(359.8826, 156.3060, 359.9427)(0.5500, 323.3171, 0.4575)
vr:,14862.0003,(0.0000, 0.0000, 0.0000),(0.0000, -50.0000, 90.0000)
ar:,11442.471,(59.4031, 359.6682, 77.8865)(359.4963, 8.4267, 8.5418)(359.8849, 156.3059, 359.9539)(0.5247, 323.3061, 0.4537),(53.9501, 253.6098, 112.1529)(359.4561, 8.5048, 8.5393)(359.9009, 156.3059, 359.9740)(0.5319, 323.3278, 0.4394)
ar:,37953.5319,(59.4031, 359.6682, 77.8865)(359.4963, 8.4267, 8.5418)(359.8849, 156.3059, 359.9539)(0.5247, 323.3061, 0.4537),(358.7784, 268.2272, 357.5229)(359.4455, 8.5386, 8.4925)(359.9257, 156.2835, 359.9805)(359.7566, 2.1644, 0.7518)
vr:,9448.2332,(0.0000, 0.0000, 0.0000),(0.0000, 60.0000, 0.0000)
ar:,5016.0004,(358.7448, 268.1874, 357.5075)(359.4490, 8.5037, 8.4806)(359.9192, 156.2610, 0.0053)(359.8478, 2.2681, 0.7420),(358.7285, 268.1798, 357.5080)(359.4490, 8.4806, 8.5037)(359.9215, 156.2835, 0.0165)(359.1985, 75.2516, 0.1201)
ar:,19254.0009,(358.7448, 268.1874, 357.5075)(359.4490, 8.5037, 8.4806)(359.9192, 156.2610, 0.0053)(359.8478, 2.2681, 0.7420),(358.7358, 268.1553, 357.4998)(359.4452, 8.4233, 8.4578)(0.1301, 282.9234, 268.9019)(0.2249, 24.3728, 359.9900)
vr:,20080.0016,(0.0000, 0.0000, 0.0000),(40.0000, 60.0000, 0.0000)
ar:,11293.7924,(358.7524, 268.1466, 357.5323)(359.4364, 8.4450, 8.3989)(0.5918, 284.9408, 269.3206)(0.1135, 24.3617, 0.0714),(358.7210, 268.1711, 357.5647)(359.4406, 8.3995, 8.3880)(17.1845, 50.8387, 282.5325)(0.0815, 24.3505, 0.1114)
ar:,20730.0052,(358.7524, 268.1466, 357.5323)(359.4364, 8.4450, 8.3989)(0.5918, 284.9408, 269.3206)(0.1135, 24.3617, 0.0714),(358.7136, 268.1956, 357.5728)(359.4381, 8.4337, 8.3876)(0.7597, 20.2416, 268.6952)(0.0566, 24.3977, 0.1178)
